year	category	official category	name	show	win	entities	roles	source	note
1948	Scenic Design	Scenic Designer	Horace Armistead	The Medium	True			https://www.tonyawards.com/nominees/year/1948/category/any/show/any/
1948	Special Tony Award	Special Tony Award	Rosalind Gilder		True			https://www.tonyawards.com/special-awards/year/1948/category/any/show/any/	editor, Theatre Arts
1948	Special Tony Award	Special Tony Award	Vera Allen		True			https://www.tonyawards.com/special-awards/year/1948/category/any/show/any/
1948	Special Tony Award	Special Tony Award	Experimental Theatre Inc.		True			https://www.tonyawards.com/special-awards/year/1948/category/any/show/any/	John Garfield accepting
1948	Special Tony Award	Special Tony Award	The cast of The Importance of Being Earnest	The Importance of Being Earnest	True			https://www.tonyawards.com/special-awards/year/1948/category/any/show/any/
1948	Special Tony Award	Special Tony Award			True	Robert W. Dowling|Paul Beisman		https://www.tonyawards.com/special-awards/year/1948/category/any/show/any/	Robert W. Dowling, president of City Investing Company, owner of several theatres in New York. Paul Beisman, operator of the American Theatre, St. Louis.
1948	Special Tony Award	Special Tony Award	George Pierce		True			https://www.tonyawards.com/special-awards/year/1948/category/any/show/any/	for twenty-five years of courteous and efficient service as a backstage doorman (Empire Theatre)
1948	Special Tony Award	Special Tony Award	Mary Martin	Annie Get Your Gun	True			https://www.tonyawards.com/special-awards/year/1948/category/any/show/any/
1948	Special Tony Award	Special Tony Award	Joe E. Brown	Harvey	True			https://www.tonyawards.com/special-awards/year/1948/category/any/show/any/
1948	Stage Technician	Stage Technician	George Gebhardt		True			https://www.tonyawards.com/nominees/year/1948/category/any/show/any/
1949	Actor in a Musical	Actor (Musical)	Ray Bolger	Where's Charley?	True			https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Actor in a Play	Actor (Play)	Rex Harrison	Anne of the Thousand Days	True			https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Actress in a Musical	Actress (Musical)	Nanette Fabray	Love Life	True			https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Actress in a Play	Actress (Play)	Martita Hunt	The Madwoman of Chaillot	True			https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Book of a Musical	Book (Musical)	Bella and Samuel Spewack	Kiss Me Kate	True	Bella Spewack|Samuel Spewack		https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Choreography	Choreographer	Gower Champion	Lend An Ear	True			https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Conductor and Musical Director	Conductor and Musical Director	Max Meth	As the Girls Go	True			https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Costume Design	Costume Designer	Lemuel Ayers	Kiss Me Kate	True			https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Director	Director [Play or Musical]	Elia Kazan	Death of a Salesman	True			https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Featured Actor in a Play	Actor (Featured Role - Play)	Arthur Kennedy	Death of a Salesman	True			https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
1949	Featured Actress in a Play	Actress (Featured Role - Play)	Shirley Booth	Goodbye, My Fancy	True			https://www.tonyawards.com/nominees/year/1949/category/any/show/any/
